pente	bias	maePente	maebiais	mae
9	29	36922.11177823201	0.6028711932876502	146.3606673962924
9	30	36922.61177823201	1.6028711932876514	196.15458846087802
9	31	36923.11177823201	2.602871193287651	245.9345884608783
9	32	36923.61177823201	3.602871193287651	295.71458846087796
9	33	36924.11177823201	4.602871193287649	345.494588460878
9	34	36924.61177823201	5.602871193287649	395.274588460878
9	35	36925.11177823201	6.602871193287648	445.0545884608779
9	36	36925.61177823201	7.602871193287648	494.83458846087774
9	37	36926.11177823201	8.602871193287648	544.6145884608777
9	38	36926.61177823201	9.602871193287639	594.3945884608777
9	39	36927.11177823201	10.602871193287648	644.1745884608783
9	40	36927.61177823201	11.602871193287656	693.9545884608777
9	41	36928.11177823201	12.602871193287669	743.7345884608777
9	42	36928.61177823201	13.602871193287656	793.5145884608783
9	43	36929.11177823201	14.602871193287656	843.2945884608777
9	44	36929.61177823201	15.602871193287656	893.0745884608777
9	45	36930.11177823201	16.602871193287665	942.8545884608772
9	46	36930.61177823201	17.602871193287648	992.6345884608771
9	47	36931.11177823201	18.602871193287655	1042.4145884608772
9	48	36931.61177823201	19.602871193287648	1092.1212548139347
9	49	36932.11177823201	20.602871193287648	1141.8170527148375
10	-50	33549.11177823201	78.89712880671235	3832.4917625964317
10	-49	33549.61177823201	77.89712880671235	3783.0517625964317
10	-48	33550.11177823201	76.89712880671235	3733.611762596431
10	-47	33550.61177823201	75.89712880671236	3684.079403581275
10	-46	33551.11177823201	74.89712880671236	3634.4894035812754
10	-45	33551.61177823201	73.89712880671235	3584.8876903939863
10	-44	33552.11177823201	72.89712880671236	3535.2776903939866
10	-43	33552.61177823201	71.89712880671236	3485.6676903939865
10	-42	33553.11177823201	70.89712880671236	3436.0576903939864
10	-41	33553.61177823201	69.89712880671236	3386.3299021617813
10	-40	33554.11177823201	68.89712880671237	3336.5899021617806
10	-39	33554.61177823201	67.89712880671237	3286.8499021617813
10	-38	33555.11177823201	66.89712880671237	3237.109902161781
10	-37	33555.61177823201	65.89712880671237	3187.3699021617813
10	-36	33556.11177823201	64.89712880671237	3137.629902161781
10	-35	33556.61177823201	63.89712880671238	3087.8899021617813
10	-34	33557.11177823201	62.89712880671238	3038.149902161781
10	-33	33557.61177823201	61.89712880671236	2988.3988000328955
10	-32	33558.11177823201	60.89712880671238	2938.6188000328957
10	-31	33558.61177823201	59.89712880671236	2888.8388000328955
10	-30	33559.11177823201	58.89712880671236	2839.0588000328953
10	-29	33559.61177823201	57.89712880671236	2789.278800032894
10	-28	33560.11177823201	56.89712880671236	2739.4988000328945
10	-27	33560.61177823201	55.89712880671236	2689.718800032895
10	-26	33561.11177823201	54.89712880671236	2639.938800032895
10	-25	33561.61177823201	53.89712880671236	2590.1588000328948
10	-24	33562.11177823201	52.89712880671236	2540.378800032895
10	-23	33562.61177823201	51.89712880671236	2490.598800032895
10	-22	33563.11177823201	50.89712880671238	2440.818800032895
10	-21	33563.61177823201	49.89712880671238	2391.038800032895
10	-20	33564.11177823201	48.89712880671236	2341.2588000328956
10	-19	33564.61177823201	47.89712880671236	2291.4788000328954
10	-18	33565.11177823201	46.89712880671236	2241.6988000328956
10	-17	33565.61177823201	45.89712880671236	2191.918800032896
10	-16	33566.11177823201	44.89712880671236	2142.138800032896
10	-15	33566.61177823201	43.89712880671236	2092.3588000328955
10	-14	33567.11177823201	42.89712880671236	2042.5788000328962
10	-13	33567.61177823201	41.89712880671236	1992.8414172540972
10	-12	33568.11177823201	40.89712880671236	1943.1314172540972
10	-11	33568.61177823201	39.89712880671236	1893.4214172540972
10	-10	33569.11177823201	38.89712880671236	1843.7114172540967
10	-9	33569.61177823201	37.89712880671236	1794.0014172540966
10	-8	33570.11177823201	36.89712880671236	1744.291417254096
10	-7	33570.61177823201	35.89712880671235	1694.581417254096
10	-6	33571.11177823201	34.89712880671235	1644.871417254096
10	-5	33571.61177823201	33.89712880671235	1595.1614172540967
10	-4	33572.11177823201	32.89712880671235	1545.451417254096
10	-3	33572.61177823201	31.897128806712345	1495.741417254096
10	-2	33573.11177823201	30.897128806712345	1446.031417254096
10	-1	33573.61177823201	29.897128806712352	1396.321417254096
10	0	33574.11177823201	28.897128806712352	1346.611417254096
10	1	33574.61177823201	27.897128806712345	1296.9014172540963
10	2	33575.11177823201	26.897128806712345	1247.1914172540962
10	3	33575.61177823201	25.897128806712345	1197.4814172540962
10	4	33576.11177823201	24.897128806712345	1147.7714172540955
10	5	33576.61177823201	23.897128806712345	1098.0614172540957
10	6	33577.11177823201	22.897128806712345	1048.3514172540956
10	7	33577.61177823201	21.897128806712345	998.6414172540956
10	8	33578.11177823201	20.897128806712345	948.9314172540944
10	9	33578.61177823201	19.897128806712345	899.2214172540944
10	10	33579.11177823201	18.897128806712352	849.5114172540945
10	11	33579.61177823201	17.897128806712352	799.8014172540944
10	12	33580.11177823201	16.897128806712352	750.0695579173112
10	13	33580.61177823201	15.897128806712352	700.2693326037084
10	14	33581.11177823201	14.897128806712352	650.4593326037085
10	15	33581.61177823201	13.897128806712344	600.6493326037084
10	16	33582.11177823201	12.897128806712344	550.8393326037083
10	17	33582.61177823201	11.897128806712344	501.0293326037083
10	18	33583.11177823201	10.897128806712349	451.2193326037083
10	19	33583.61177823201	9.897128806712344	401.4093326037083
10	20	33584.11177823201	8.897128806712347	351.5993326037083
10	21	33584.61177823201	7.897128806712348	301.7893326037088
10	22	33585.11177823201	6.897128806712348	251.97933260370846
10	23	33585.61177823201	5.897128806712334	202.16933260370845
10	24	33586.11177823201	4.897128806712333	152.3593326037086
10	25	33586.61177823201	3.897128806712333	102.5493326037089
10	26	33587.11177823201	2.897128806712333	52.76201475992566
10	27	33587.61177823201	1.8971288067123329	2.99201475992566
10	28	33588.11177823201	0.8971288067123373	46.777985240074344
10	29	33588.61177823201	0.1028711932876604	96.54798524007434
10	30	33589.11177823201	1.1028711932876514	146.31798524007377
10	31	33589.61177823201	2.102871193287651	196.09458846087742
10	32	33590.11177823201	3.102871193287656	245.8745884608774
10	33	33590.61177823201	4.102871193287647	295.6545884608774
10	34	33591.11177823201	5.102871193287656	345.43458846087714
10	35	33591.61177823201	6.102871193287654	395.2145884608771
10	36	33592.11177823201	7.102871193287648	444.99458846087714
10	37	33592.61177823201	8.102871193287648	494.7745884608771
10	38	33593.11177823201	9.102871193287648	544.554588460877
10	39	33593.61177823201	10.102871193287648	594.3345884608772
10	40	33594.11177823201	11.102871193287642	644.0412548139348
10	41	33594.61177823201	12.102871193287642	693.7412548139348
10	42	33595.11177823201	13.102871193287648	743.4412548139354
10	43	33595.61177823201	14.102871193287648	793.1412548139353
10	44	33596.11177823201	15.102871193287648	842.8412548139354
10	45	33596.61177823201	16.102871193287648	892.5412548139348
10	46	33597.11177823201	17.102871193287648	942.2412548139348
10	47	33597.61177823201	18.102871193287637	991.9412548139354
10	48	33598.11177823201	19.102871193287648	1041.6370527148374
10	49	33598.61177823201	20.102871193287648	1091.3270527148375
11	-50	30215.611778232003	79.39712880671235	3877.1517625964307
11	-49	30216.111778232003	78.39712880671235	3827.711762596431
11	-48	30216.611778232003	77.39712880671235	3778.2717625964315
11	-47	30217.111778232003	76.39712880671236	3728.831762596431
11	-46	30217.611778232003	75.39712880671236	3679.391762596431
11	-45	30218.111778232003	74.39712880671237	3629.9517625964304
11	-44	30218.611778232003	73.39712880671236	3580.5117625964303
11	-43	30219.111778232003	72.39712880671236	3531.060049409141
11	-42	30219.611778232003	71.39712880671236	3481.600049409141
11	-41	30220.111778232003	70.39712880671236	3432.1400494091413
11	-40	30220.611778232003	69.39712880671236	3382.6800494091412
11	-39	30221.111778232003	68.39712880671236	3333.220049409141
11	-38	30221.611778232003	67.39712880671236	3283.760049409141
11	-37	30222.111778232003	66.39712880671236	3234.300049409141
11	-36	30222.611778232003	65.39712880671236	3184.840049409141
11	-35	30223.111778232003	64.39712880671236	3135.3800494091415
11	-34	30223.611778232003	63.39712880671236	3085.9200494091415
11	-33	30224.111778232003	62.39712880671236	3036.4600494091414
11	-32	30224.611778232003	61.39712880671236	2986.907690393987
11	-31	30225.111778232003	60.39712880671236	2937.297690393987
11	-30	30225.611778232003	59.39712880671236	2887.687690393987
11	-29	30226.111778232003	58.39712880671236	2838.0665882651015
11	-28	30226.611778232003	57.39712880671236	2788.2988000328955
11	-27	30227.111778232003	56.39712880671238	2738.5188000328953
11	-26	30227.611778232003	55.39712880671236	2688.7388000328956
11	-25	30228.111778232003	54.39712880671236	2638.958800032895
11	-24	30228.611778232003	53.39712880671236	2589.1788000328947
11	-23	30229.111778232003	52.39712880671236	2539.398800032895
11	-22	30229.611778232003	51.39712880671236	2489.618800032895
11	-21	30230.111778232003	50.39712880671236	2439.838800032895
11	-20	30230.611778232003	49.39712880671236	2390.0588000328953
11	-19	30231.111778232003	48.39712880671236	2340.2788000328956
11	-18	30231.611778232003	47.39712880671236	2290.536059023016
11	-17	30232.111778232003	46.39712880671236	2240.8060590230157
11	-16	30232.611778232003	45.39712880671238	2191.0760590230157
11	-15	30233.111778232003	44.39712880671236	2141.351417254095
11	-14	30233.611778232003	43.39712880671236	2091.641417254095
11	-13	30234.111778232003	42.39712880671236	2041.9314172540949
11	-12	30234.611778232003	41.397128806712345	1992.2214172540948
11	-11	30235.111778232003	40.397128806712345	1942.5114172540955
11	-10	30235.611778232003	39.397128806712345	1892.8014172540954
11	-9	30236.111778232003	38.397128806712345	1843.0914172540954
11	-8	30236.611778232003	37.397128806712345	1793.3814172540954
11	-7	30237.111778232003	36.39712880671234	1743.6714172540949
11	-6	30237.611778232003	35.39712880671234	1693.9614172540948
11	-5	30238.111778232003	34.39712880671234	1644.2514172540943
11	-4	30238.611778232003	33.39712880671234	1594.5414172540936
11	-3	30239.111778232003	32.39712880671235	1544.8314172540943
11	-2	30239.611778232003	31.397128806712345	1495.1214172540942
11	-1	30240.111778232003	30.397128806712345	1445.4114172540942
11	0	30240.611778232003	29.397128806712363	1395.7014172540942
11	1	30241.111778232003	28.397128806712363	1345.9914172540944
11	2	30241.611778232003	27.397128806712352	1296.281417254095
11	3	30242.111778232003	26.397128806712352	1246.571417254095
11	4	30242.611778232003	25.397128806712352	1196.861417254095
11	5	30243.111778232003	24.397128806712352	1147.1514172540956
11	6	30243.611778232003	23.397128806712352	1097.441417254095
11	7	30244.111778232003	22.397128806712363	1047.7314172540955
11	8	30244.611778232003	21.397128806712363	998.021417254095
11	9	30245.111778232003	20.397128806712352	948.311417254095
11	10	30245.611778232003	19.397128806712352	898.6014172540949
11	11	30246.111778232003	18.397128806712352	848.8914172540944
11	12	30246.611778232003	17.397128806712352	799.1814172540941
11	13	30247.111778232003	16.397128806712352	749.4714172540947
11	14	30247.611778232003	15.397128806712344	699.7614172540947
11	15	30248.111778232003	14.397128806712344	650.0295579173122
11	16	30248.611778232003	13.397128806712344	600.2895579173122
11	17	30249.111778232003	12.397128806712335	550.5495579173122
11	18	30249.611778232003	11.397128806712335	500.8095579173122
11	19	30250.111778232003	10.397128806712344	451.0695579173122
11	20	30250.611778232003	9.397128806712344	401.26933260370873
11	21	30251.111778232003	8.397128806712338	351.45933260370873
11	22	30251.611778232003	7.397128806712338	301.67201475992607
11	23	30252.111778232003	6.397128806712348	251.9020147599261
11	24	30252.611778232003	5.397128806712346	202.1320147599261
11	25	30253.111778232003	4.397128806712346	152.36201475992667
11	26	30253.611778232003	3.3971288067123417	102.59201475992639
11	27	30254.111778232003	2.3971288067123373	52.82201475992668
11	28	30254.611778232003	1.3971288067123362	3.0520147599263874
11	29	30255.111778232003	0.3971288067123442	46.71798524007361
11	30	30255.611778232003	0.6028711932876558	96.48798524007361
11	31	30256.111778232003	1.6028711932876558	146.25798524007376
11	32	30256.611778232003	2.602871193287648	195.9612548139351
11	33	30257.111778232003	3.6028711932876467	245.66125481393482
11	34	30257.611778232003	4.602871193287642	295.36125481393475
11	35	30258.111778232003	5.602871193287647	345.0612548139346
11	36	30258.611778232003	6.602871193287644	394.76125481393495
11	37	30259.111778232003	7.602871193287635	444.46125481393466
11	38	30259.611778232003	8.602871193287633	494.16125481393465
11	39	30260.111778232003	9.602871193287639	543.8612548139349
11	40	30260.611778232003	10.602871193287637	593.5612548139346
11	41	30261.111778232003	11.602871193287642	643.2612548139347
11	42	30261.611778232003	12.602871193287633	692.9612548139348
11	43	30262.111778232003	13.602871193287633	742.6612548139348
11	44	30262.611778232003	14.602871193287648	792.3612548139348
11	45	30263.111778232003	15.602871193287648	842.0612548139354
11	46	30263.611778232003	16.602871193287648	891.7612548139354
11	47	30264.111778232003	17.602871193287637	941.4570527148375
11	48	30264.611778232003	18.602871193287637	991.1470527148375
11	49	30265.111778232003	19.602871193287648	1040.8370527148375
12	-50	26882.111778232	79.89712880671236	3921.8117625964305
12	-49	26882.611778232	78.89712880671236	3872.371762596431
12	-48	26883.111778232	77.89712880671236	3822.931762596431
12	-47	26883.611778232	76.89712880671235	3773.4917625964304
12	-46	26884.111778232	75.89712880671235	3724.0517625964303
12	-45	26884.611778232	74.89712880671235	3674.611762596431
12	-44	26885.111778232	73.89712880671236	3625.171762596431
12	-43	26885.611778232	72.89712880671236	3575.731762596431
12	-42	26886.111778232	71.89712880671236	3526.2917625964305
12	-41	26886.611778232	70.89712880671237	3476.840049409141
12	-40	26887.111778232	69.89712880671237	3427.380049409141
12	-39	26887.611778232	68.89712880671236	3377.920049409141
12	-38	26888.111778232	67.89712880671236	3328.4600494091414
12	-37	26888.611778232	66.89712880671236	3279.000049409142
12	-36	26889.111778232	65.89712880671236	3229.540049409142
12	-35	26889.611778232	64.89712880671236	3180.080049409142
12	-34	26890.111778232	63.89712880671236	3130.6200494091404
12	-33	26890.611778232	62.89712880671236	3081.1600494091404
12	-32	26891.111778232	61.89712880671236	3031.7000494091417
12	-31	26891.611778232	60.89712880671236	2982.240049409142
12	-30	26892.111778232	59.89712880671236	2932.780049409142
12	-29	26892.611778232	58.89712880671236	2883.320049409142
12	-28	26893.111778232	57.89712880671236	2833.8600494091424
12	-27	26893.611778232	56.89712880671236	2784.4000494091415
12	-26	26894.111778232	55.89712880671238	2734.9400494091415
12	-25	26894.611778232	54.89712880671236	2685.468947280255
12	-24	26895.111778232	53.89712880671236	2635.968947280255
12	-23	26895.611778232	52.89712880671236	2586.5062062703755
12	-22	26896.111778232	51.89712880671236	2537.0562062703752
12	-21	26896.611778232	50.89712880671236	2487.6062062703754
12	-20	26897.111778232	49.89712880671236	2438.1562062703756
12	-19	26897.611778232	48.897128806712345	2388.7062062703753
12	-18	26898.111778232003	47.897128806712345	2339.2562062703755
12	-17	26898.611778232003	46.897128806712345	2289.7192054863012
12	-16	26899.111778232003	45.897128806712345	2240.1392054863013
12	-15	26899.611778232003	44.89712880671236	2190.441417254096
12	-14	26900.111778232003	43.89712880671236	2140.7314172540955
12	-13	26900.611778232003	42.897128806712345	2091.0214172540955
12	-12	26901.111778232003	41.897128806712345	2041.311417254096
12	-11	26901.611778232003	40.897128806712324	1991.601417254096
12	-10	26902.111778232003	39.897128806712324	1941.891417254096
12	-9	26902.611778232003	38.897128806712345	1892.1814172540949
12	-8	26903.111778232003	37.897128806712345	1842.4714172540948
12	-7	26903.611778232003	36.89712880671234	1792.7614172540955
12	-6	26904.111778232003	35.89712880671234	1743.0514172540954
12	-5	26904.611778232003	34.89712880671234	1693.341417254095
12	-4	26905.111778232003	33.897128806712345	1643.6314172540954
12	-3	26905.611778232003	32.897128806712345	1593.9214172540949
12	-2	26906.111778232003	31.897128806712363	1544.2114172540942
12	-1	26906.611778232003	30.897128806712363	1494.5014172540937
12	0	26907.111778232003	29.897128806712352	1444.7914172540943
12	1	26907.611778232003	28.897128806712363	1395.0814172540943
12	2	26908.111778232003	27.897128806712363	1345.371417254095
12	3	26908.611778232003	26.897128806712363	1295.6614172540949
12	4	26909.111778232003	25.897128806712352	1245.9514172540955
12	5	26909.611778232003	24.897128806712352	1196.2414172540944
12	6	26910.111778232003	23.897128806712352	1146.531417254095
12	7	26910.611778232003	22.897128806712363	1096.8214172540945
12	8	26911.111778232003	21.897128806712363	1047.111417254095
12	9	26911.611778232003	20.897128806712352	997.401417254095
12	10	26912.111778232003	19.897128806712352	947.691417254095
12	11	26912.611778232003	18.897128806712352	897.981417254095
12	12	26913.111778232003	17.897128806712352	848.2714172540947
12	13	26913.611778232003	16.897128806712352	798.5614172540947
12	14	26914.111778232003	15.897128806712344	748.8514172540947
12	15	26914.611778232003	14.897128806712344	699.1414172540946
12	16	26915.111778232003	13.897128806712344	649.4314172540945
12	17	26915.611778232003	12.897128806712344	599.7214172540946
12	18	26916.111778232003	11.897128806712344	550.0122400735293
12	19	26916.611778232003	10.897128806712349	500.3122400735294
12	20	26917.111778232003	9.897128806712347	450.6122400735294
12	21	26917.611778232003	8.897128806712338	400.9122400735294
12	22	26918.111778232003	7.897128806712338	351.2122400735291
12	23	26918.611778232003	6.897128806712338	301.5122400735291
12	24	26919.111778232003	5.897128806712337	251.88557372047174
12	25	26919.611778232003	4.897128806712346	202.26557372047174
12	26	26920.111778232003	3.8971288067123417	152.64557372047202
12	27	26920.611778232003	2.8971288067123417	102.96534840686843
12	28	26921.111778232003	1.8971288067123409	53.27534840686858
12	29	26921.611778232003	0.8971288067123396	3.5853484068688704
12	30	26922.111778232003	0.10287119328764448	46.10465159313113
12	31	26922.611778232003	1.1028711932876525	95.79465159313142
12	32	26923.111778232003	2.102871193287643	145.48465159313145
12	33	26923.611778232003	3.102871193287648	195.1812548139352
12	34	26924.111778232003	4.102871193287643	244.8812548139352
12	35	26924.611778232003	5.102871193287638	294.5812548139352
12	36	26925.111778232003	6.102871193287642	344.2812548139351
12	37	26925.611778232003	7.102871193287635	393.9812548139351
12	38	26926.111778232003	8.102871193287635	443.6812548139351
12	39	26926.611778232003	9.102871193287633	493.38125481393513
12	40	26927.111778232003	10.102871193287633	543.0812548139352
12	41	26927.611778232003	11.102871193287633	592.7812548139351
12	42	26928.111778232003	12.102871193287642	642.4812548139348
12	43	26928.611778232003	13.102871193287642	692.1812548139342
12	44	26929.111778232003	14.102871193287642	741.8812548139344
12	45	26929.611778232003	15.102871193287642	791.5812548139351
12	46	26930.111778232003	16.10287119328765	841.2770527148375
12	47	26930.611778232003	17.102871193287648	890.9670527148375
12	48	26931.111778232003	18.102871193287637	940.6570527148375
12	49	26931.611778232003	19.102871193287648	990.3470527148374
13	-50	23548.611778232003	80.39712880671236	3966.4717625964304
13	-49	23549.111778232003	79.39712880671236	3917.0317625964303
13	-48	23549.611778232003	78.39712880671236	3867.5917625964303
13	-47	23550.111778232003	77.39712880671236	3818.151762596431
13	-46	23550.611778232	76.39712880671233	3768.7117625964306
13	-45	23551.111778232	75.39712880671235	3719.2717625964306
13	-44	23551.611778232	74.39712880671235	3669.8317625964305
13	-43	23552.111778232	73.39712880671235	3620.391762596431
13	-42	23552.611778232	72.39712880671236	3570.951762596431
13	-41	23553.111778232	71.39712880671236	3521.5117625964313
13	-40	23553.611778232	70.39712880671236	3472.07176259643
13	-39	23554.111778232	69.39712880671236	3422.62004940914
13	-38	23554.611778232	68.39712880671236	3373.16004940914
13	-37	23555.111778232	67.39712880671236	3323.7000494091417
13	-36	23555.611778232	66.39712880671236	3274.2400494091416
13	-35	23556.111778232	65.39712880671236	3224.7800494091416
13	-34	23556.611778232	64.39712880671236	3175.3200494091416
13	-33	23557.111778232	63.39712880671236	3125.8600494091415
13	-32	23557.611778232	62.39712880671236	3076.400049409141
13	-31	23558.111778232	61.39712880671236	3026.940049409141
13	-30	23558.611778232	60.39712880671236	2977.480049409141
13	-29	23559.111778232	59.39712880671236	2928.020049409141
13	-28	23559.611778232	58.39712880671236	2878.5973083992617
13	-27	23560.111778232	57.39712880671236	2829.1873083992623
13	-26	23560.611778232	56.39712880671236	2779.7773083992615
13	-25	23561.111778232	55.39712880671236	2730.3673083992617
13	-24	23561.611778232	54.39712880671236	2680.957308399262
13	-23	23562.111778232	53.397128806712345	2631.547308399261
13	-22	23562.611778232	52.397128806712345	2582.1373083992603
13	-21	23563.111778232	51.397128806712324	2532.7162062703756
13	-20	23563.611778232	50.397128806712324	2483.266206270375
13	-19	23564.111778232	49.397128806712324	2433.8215645014557
13	-18	23564.611778232	48.397128806712345	2384.391564501456
13	-17	23565.111778232	47.397128806712345	2334.961564501456
13	-16	23565.611778232	46.397128806712345	2285.5315645014553
13	-15	23566.111778232	45.397128806712345	2236.1015645014554
13	-14	23566.611778232	44.397128806712345	2186.6715645014547
13	-13	23567.111778232	43.397128806712345	2137.241564501455
13	-12	23567.611778232	42.39712880671236	2087.8115645014555
13	-11	23568.111778232	41.397128806712345	2038.3815645014554
13	-10	23568.611778232	40.397128806712345	1988.9515645014553
13	-9	23569.111778232	39.397128806712345	1939.5215645014553
13	-8	23569.611778232	38.397128806712345	1890.0915645014552
13	-7	23570.111778232	37.39712880671234	1840.6615645014554
13	-6	23570.611778232	36.39712880671234	1791.2315645014553
13	-5	23571.111778232	35.39712880671234	1741.8015645014552
13	-4	23571.611778232	34.397128806712345	1692.3715645014559
13	-3	23572.111778232	33.397128806712345	1642.9415645014558
13	-2	23572.611778232	32.39712880671235	1593.3014172540954
13	-1	23573.111778232	31.397128806712352	1543.591417254095
13	0	23573.611778232	30.397128806712363	1493.8814172540954
13	1	23574.111778232	29.397128806712363	1444.1714172540949
13	2	23574.611778232	28.397128806712352	1394.4614172540942
13	3	23575.111778232	27.397128806712363	1344.7514172540948
13	4	23575.611778232	26.397128806712363	1295.041417254095
13	5	23576.111778232	25.397128806712352	1245.331417254095
13	6	23576.611778232	24.397128806712352	1195.621417254095
13	7	23577.111778232	23.397128806712363	1145.9114172540949
13	8	23577.611778232	22.397128806712363	1096.201417254095
13	9	23578.111778232	21.397128806712352	1046.491417254095
13	10	23578.611778232	20.397128806712352	996.781417254095
13	11	23579.111778232	19.397128806712352	947.071417254095
13	12	23579.611778232	18.397128806712345	897.3614172540947
13	13	23580.111778232	17.397128806712345	847.6514172540947
13	14	23580.611778232	16.397128806712345	797.9640994103117
13	15	23581.111778232	15.397128806712344	748.2940994103116
13	16	23581.611778232	14.397128806712335	698.697433057254
13	17	23582.111778232	13.397128806712335	649.107433057254
13	18	23582.611778232	12.397128806712335	599.517433057254
13	19	23583.111778232	11.397128806712344	549.9274330572538
13	20	23583.611778232	10.397128806712335	500.3374330572538
13	21	23584.111778232	9.397128806712344	450.72557372047146
13	22	23584.611778232	8.397128806712344	401.10557372047145
13	23	23585.111778232	7.397128806712348	351.48557372047156
13	24	23585.611778232	6.397128806712356	301.8655737204709
13	25	23586.111778232	5.397128806712356	252.24557372047116
13	26	23586.611778232	4.397128806712351	202.62557372047115
13	27	23587.111778232	3.397128806712351	153.00557372047115
13	28	23587.611778232	2.397128806712349	103.3855737204713
13	29	23588.111778232	1.3971288067123486	53.765573720471295
13	30	23588.611778232	0.3971288067123521	4.145573720471293
13	31	23589.111778232	0.602871193287649	45.474426279528416
13	32	23589.611778232	1.6028711932876423	95.09442627952845
13	33	23590.111778232	2.6028711932876423	144.71442627952854
13	34	23590.611778232	3.602871193287643	194.40125481393548
13	35	23591.111778232	4.602871193287648	244.1012548139355
13	36	23591.611778232	5.602871193287648	293.8012548139355
13	37	23592.111778232	6.602871193287642	343.50125481393553
13	38	23592.611778232	7.602871193287647	393.2012548139352
13	39	23593.111778232	8.602871193287635	442.90125481393545
13	40	23593.611778232	9.602871193287633	492.60125481393544
13	41	23594.111778232	10.602871193287633	542.3012548139358
13	42	23594.611778232	11.602871193287633	592.0012548139357
13	43	23595.111778232	12.602871193287637	641.7012548139356
13	44	23595.611778232	13.602871193287637	691.4012548139357
13	45	23596.111778232	14.602871193287633	741.097052714838
13	46	23596.611778232	15.602871193287633	790.7870527148372
13	47	23597.111778232	16.60287119328764	840.4770527148372
13	48	23597.611778232	17.602871193287648	890.1670527148372
13	49	23598.111778232	18.602871193287648	939.8570527148369
14	-50	20215.111778231993	80.89712880671235	4011.1317625964307
14	-49	20215.611778231993	79.89712880671235	3961.6917625964306
14	-48	20216.111778231993	78.89712880671235	3912.2517625964306
14	-47	20216.611778231993	77.89712880671235	3862.8117625964305
14	-46	20217.111778231993	76.89712880671235	3813.3717625964305
14	-45	20217.611778231993	75.89712880671235	3763.9317625964304
14	-44	20218.111778231993	74.89712880671235	3714.4917625964304
14	-43	20218.611778231993	73.89712880671235	3665.051762596431
14	-42	20219.111778231993	72.89712880671235	3615.611762596431
14	-41	20219.611778231996	71.89712880671235	3566.171762596431
14	-40	20220.111778231996	70.89712880671236	3516.731762596431
14	-39	20220.611778231996	69.89712880671236	3467.2917625964305
14	-38	20221.111778231996	68.89712880671236	3417.8517625964305
14	-37	20221.611778231996	67.89712880671236	3368.400049409141
14	-36	20222.111778231996	66.89712880671236	3318.9400494091406
14	-35	20222.611778231996	65.89712880671236	3269.480049409141
14	-34	20223.111778231996	64.89712880671236	3220.020049409141
14	-33	20223.611778231996	63.89712880671236	3170.5973083992617
14	-32	20224.111778231996	62.89712880671236	3121.187308399262
14	-31	20224.611778231996	61.89712880671236	3071.777308399261
14	-30	20225.111778231996	60.897128806712345	3022.367308399261
14	-29	20225.611778231996	59.897128806712324	2972.957308399261
14	-28	20226.111778231996	58.897128806712345	2923.547308399261
14	-27	20226.611778231996	57.89712880671236	2874.137308399261
14	-26	20227.111778231996	56.89712880671236	2824.727308399261
14	-25	20227.611778231996	55.89712880671236	2775.3173083992606
14	-24	20228.111778231996	54.89712880671236	2725.90730839926
14	-23	20228.611778231996	53.897128806712345	2676.4973083992604
14	-22	20229.111778231996	52.897128806712345	2627.0873083992606
14	-21	20229.611778231996	51.897128806712345	2577.6826666303405
14	-20	20230.111778231996	50.897128806712345	2528.2926666303397
14	-19	20230.611778231996	49.897128806712345	2478.9026666303403
14	-18	20231.111778231996	48.897128806712345	2429.5126666303404
14	-17	20231.611778231996	47.897128806712345	2380.1115645014547
14	-16	20232.111778231996	46.897128806712345	2330.681564501455
14	-15	20232.611778231996	45.897128806712345	2281.2515645014546
14	-14	20233.111778231996	44.897128806712345	2231.821564501455
14	-13	20233.611778231996	43.897128806712345	2182.391564501456
14	-12	20234.111778231996	42.897128806712345	2132.961564501455
14	-11	20234.611778231996	41.897128806712345	2083.5315645014553
14	-10	20235.111778231996	40.897128806712345	2034.1015645014552
14	-9	20235.611778231996	39.897128806712345	1984.6715645014554
14	-8	20236.111778231996	38.897128806712345	1935.2415645014546
14	-7	20236.611778231996	37.89712880671234	1885.8115645014552
14	-6	20237.111778231996	36.89712880671234	1836.3815645014554
14	-5	20237.611778231996	35.89712880671234	1786.9515645014553
14	-4	20238.111778231996	34.897128806712345	1737.5215645014553
14	-3	20238.611778231996	33.897128806712345	1688.0915645014552
14	-2	20239.111778231996	32.897128806712345	1638.6615645014554
14	-1	20239.611778231996	31.897128806712352	1589.2315645014546
14	0	20240.111778231996	30.897128806712352	1539.8015645014552
14	1	20240.611778231996	29.897128806712363	1490.3715645014554
14	2	20241.111778231996	28.897128806712363	1440.9415645014553
14	3	20241.611778231996	27.897128806712363	1391.5115645014553
14	4	20242.111778231996	26.897128806712363	1342.0815645014552
14	5	20242.611778231996	25.897128806712363	1292.651564501455
14	6	20243.111778231996	24.897128806712352	1243.2215645014555
14	7	20243.611778231996	23.897128806712345	1193.7915645014548
14	8	20244.111778231996	22.897128806712345	1144.4348981483975
14	9	20244.611778231996	21.897128806712345	1095.0848981483969
14	10	20245.111778231996	20.897128806712345	1045.7575803046138
14	11	20245.611778231996	19.897128806712345	996.3297920724087
14	12	20246.111778231996	18.897128806712345	946.8897920724088
14	13	20246.611778231996	17.897128806712345	897.3574330572541
14	14	20247.111778231996	16.897128806712335	847.7674330572539
14	15	20247.611778231996	15.897128806712335	798.1774330572539
